abdominal_pain,heartburn,nausea,vomiting,loss_of_appetite,bloating,belching,weakness,weight_loss,discomfort_after_meal,gastritis
4.161909933599173,0.0,2.1631637521549596,0.5051165305097935,0.01849134895204907,2.693155211394906,2.298589543360205,0.3997831228412053,0.5349010424950095,1.4220296047073597,0
3.2052460350226846,8.561081523354927,3.769732644457339,7.222635283232504,7.373697025531942,5.141944831279492,5.878654280206868,3.783004222872974,2.0271344678952787,7.41519652257144,1
1.1159528645836827,3.274403145531537,1.3570154859650474,0.1535452023696729,1.8995998754332506,2.460949281314914,3.2192931782584404,1.6296288419236122,0.08550249453896386,1.1597284397045455,0
3.424656776136436,3.558859791436291,3.661594543637574,5.323874635493549,9.105719551678652,4.120964249051445,4.1841692944574085,4.523246111944933,3.0242930181464507,8.861868167948158,1
8.363905942589927,5.379466486813088,5.648332704976884,2.739713891264631,6.193991929985437,6.190314050873827,3.3635586335330547,8.184774551370921,0.987965237000596,4.571622774424536,1
8.541356659046222,7.334112206939583,3.6017068438161655,2.9823659075083846,1.8199645027394409,8.540863033133437,4.381814981606157,5.607626102752517,4.227682682950849,9.715761576199977,1
2.367449856663084,1.2395852369433054,0.5289616943816773,0.6160249686788182,0.0,0.0,0.9223336681213459,0.7865528482881528,0.6554537827990023,4.213034325424328,0
6.395351515847384,5.990874342019407,3.6353147977596922,2.9036090289283742,8.542276451961829,6.541726202928079,5.98537296760081,4.177746012263487,0.10878005505583488,5.31172617296452,1
7.448184963620833,6.02518480156359,5.195352197097663,1.453980432289067,6.049020348517885,5.9959965824909,7.902287215590084,5.918541652170414,7.306364915023113,5.465304874223901,1
6.77813612874098,7.952618252962205,2.0943010818552783,4.5680128218283365,5.684552083491793,2.2898840889641354,7.065200808035954,0.37973735000796793,0.0,7.724952917610604,1
5.203170657303284,6.983838343013011,2.3595335859587157,6.6629175317087075,8.358880241442574,4.06164869579059,1.573730941818245,6.707744748330826,2.7709203094947643,9.475632623946924,1
6.782742671822289,5.889030083404653,5.518778617999388,3.604696580663285,9.032466645867792,5.624916962195895,4.373952583567119,0.8017530549250349,0.26281976891628567,8.07098361995041,1
3.9317716585287554,8.555353643797018,5.6646280239591835,1.5030269268868928,9.102303951045046,5.231349268585717,7.358594368127653,4.135036962820218,7.121495849763974,10.0,1
4.959233505475691,5.461811124142099,7.978090347768958,4.755650336960227,5.132699346456306,4.315382722751202,1.5382537924688653,6.888677583963622,4.772127120492306,6.725844357916294,1
4.253535578144042,2.111142170629663,2.628615545571292,0.0,0.0,1.916678451655072,2.576098173408961,0.9673052519059069,0.0,1.8663199407308173,0
6.75417738689709,5.849392690489753,2.7974961903057762,3.9753465498465874,7.494736063223603,4.418615383937913,9.110185217242945,3.3612799849326835,2.106633058618666,6.048657304062796,1
1.204613572441339,0.8106907516064839,0.8929696400454422,0.0,0.44635069465281796,0.20318316111672718,4.947087699374584,1.0352635519717286,0.1501372460037072,2.320969866101333,0
8.70270852920102,4.759272554928896,3.527175655484707,4.159008803099708,4.905440327324957,2.5438919617527516,9.748283486801192,3.3785514707656126,1.7469516346229124,2.6157398875160425,1
8.153113926111534,6.622500309087072,10.0,5.2391498228691535,5.744164817038467,3.0889191187991485,1.787107359484855,4.406927271734446,1.4872985094313933,4.155492580804651,1
0.4081060505801144,1.0184399808304765,0.226775029547177,0.32460537741356554,1.2182227325310961,3.365846183556621,3.582996494819622,1.6536342613353239,0.06301294025745169,1.9950561195089693,0
10.0,7.077820087369317,2.925507691347087,2.6193226438327835,4.248763493230486,2.234400538071328,6.852355095063283,7.818833280940261,0.20286485236171758,8.125938473381142,1
1.3128351457529353,1.0610106046183996,0.6180897776312384,0.2932743805911502,0.17141622898126463,1.182246201002234,0.0,1.6846422015551685,0.6951266344915711,1.8726367512562516,0
5.846457338863335,7.510782451651512,6.0018343752487615,1.044889510402898,6.198664610858452,6.502774246743578,1.6611894377572565,5.08672038475987,1.6747524821083066,8.141197337186318,1
2.4196360246800634,0.0,0.541380723057001,0.34664180033909137,0.0,3.1966044718679516,0.2912874071151761,1.2677426657032613,1.8918887117445256,0.0,0
0.7093799520740713,1.4231666836552619,2.0062928092144405,0.21155406523842563,1.835692112065142,0.30543971801357284,2.7947062668729243,2.4415686206579004,0.0,0.8046571167942849,0
2.2545939265855606,2.134090878718474,1.4880440793787493,1.2900670475376008,0.8801490806344011,2.1705941903194708,1.108225920913626,1.5883285184606422,0.3407607446748303,1.5214144684004856,0
7.579549713792826,10.0,6.742249406863385,2.347952935664318,8.402427844327889,4.183849253956897,0.9237509296442923,1.9838273781651918,0.0,6.296973031917383,1
3.839496126512946,6.032106837287862,4.521642667939663,4.646209951490014,7.784821639630422,5.191240891778785,3.2303681161640303,4.573882522448596,3.3303887602411537,8.137873348939284,1
2.507744611241621,1.377068129148798,1.632781866106285,1.635346428902198,1.181866255058495,2.3723308794505042,1.3109586506896338,0.1501556305352082,0.9151679082721228,0.7158742611366993,0
4.264656968689435,2.603051720070383,0.6524732662270449,0.9145693422926342,2.2869749638495938,1.3330436626315396,1.3588880863257868,0.4473542266529944,0.9819251593576808,3.4603361712801863,0
7.826869806447402,9.753591625116131,3.452421601792854,0.5106905933771659,2.442559502191443,7.9920886229783665,6.308731312708115,3.88883065817909,3.5599372526396404,4.7490219054032465,1
6.594307560659695,6.0938308699005175,8.564327237072158,4.180549238123576,6.4337220739658765,5.884233330626946,5.5004878651472975,1.720491143686588,0.31710968440060494,10.0,1
5.020790359482838,5.748426159800704,5.111449824577389,5.188383036941897,2.6150707405703613,8.059100638921228,4.683984202842021,3.1462378601051597,0.975791249479665,3.6902866562684613,1
6.540240857107227,7.256280026961338,7.540251093151431,1.3630515659152176,2.994469964738793,4.478529670216362,2.7491619845062223,3.70192666654094,2.9866930907375253,4.36170990959611,1
6.538130939582644,7.3924127296268365,8.69791218989069,5.253130059095515,5.462222618890339,2.7869481825166593,10.0,4.118436868028977,3.0278585838258922,6.951749825779993,1
1.827733970775465,2.232554935393278,3.569926839690334,0.0,2.3885822690402883,0.0,0.0,0.0,0.0,2.3055526972082743,0
0.0,0.8332749686136871,0.0,1.3761352217118112,1.935678393147461,3.9073326424912382,3.0825080960648528,0.0,0.23773986686011317,2.734061841841877,0
6.298636944242425,5.541567896892816,6.62772781624721,1.1191724508641954,6.469304010310172,5.505511015075774,8.292794485359947,1.9858212713874779,1.6855333637650123,5.125288635553358,1
7.652266044484236,3.497772847229394,6.848054038413802,2.630195727114022,4.954553958961921,7.098018451673779,3.5913126189144817,1.1830774072728807,0.0,8.21201990269128,1
9.493389473059175,1.660244625918283,1.4930611674986745,1.9101555300821826,7.943645380345471,4.938083498726853,4.328569854226858,6.692088414929435,7.310479076866146,8.344514568827545,1
2.256298157191913,1.7240249954709812,1.018433933065393,0.6737908526808355,0.4602403196906385,0.8325429118965311,2.2937678826465224,0.021627222384967948,0.704126377857236,0.0,0
6.06170455961013,7.053874825263581,8.241066890331755,6.140989270522278,3.9924842168732586,6.020592779164646,4.683797019859603,5.613186495827374,3.7672279076335418,2.260557181031105,1
2.7764885307036846,0.9113842802698016,1.1867667644770783,0.12230853382333873,0.38848219700805176,0.0,0.6151501308336436,0.0,0.01206337351133363,3.580462694911759,0
10.0,5.390892723025485,5.190641613895438,3.3580735930979304,7.2151337286627175,1.961640034027646,4.989327058326674,2.6824623484372867,0.0,8.97424440025742,1
6.930023019006077,9.54160127127102,3.746065884424465,6.624897115993857,7.415503870910951,3.8750664482114647,6.264815478111042,5.9451088992534595,4.243619924434393,3.859550560219087,1
0.02097816629389171,1.6606321714869858,2.0645686780267,0.5598028344435347,1.81669851771357,2.9279929395648985,3.9294029201069014,2.0622098509137117,0.27312784573177906,2.9494124506901978,0
7.859236438265172,6.4153753743262225,5.543157674390747,0.44650284835938114,3.8378869191834752,7.1063057066658075,4.92088969228669,5.363001394745249,3.056636752260922,7.05951227899149,1
0.0,2.7515500152760177,0.0,1.1389634146190826,0.7389727467532046,2.202477081229533,2.618855594966184,0.0,0.1747075792215716,3.5653188639298303,0
7.534100531738518,7.779261591246874,5.164567978550848,5.130960750130702,4.9654230997992554,7.81869488037116,9.5977962472385,3.2743228791206818,2.1089949571984565,9.906768954235401,1
5.254738745257979,7.5873158839607076,4.399279023822743,1.3904261666793503,3.987768213833008,2.898176084343626,1.1326433977848795,1.5852083367072511,0.8588438406456653,8.365246472914292,1
8.968644796953168,5.572022311548982,4.901072580695134,4.3496389843332075,3.7545559568754028,5.764819492368101,5.332904416426112,4.984902528016298,3.578337287815636,10.0,1
1.2236995236376638,1.1016134051609965,1.5553768168069082,0.18856475178835813,0.5040309536735293,1.7478276565620594,1.439901097435146,0.0,0.897953252423737,3.572796407761401,0
1.1716654335785432,2.9493977266332663,1.2029230208512998,0.0,2.5475052013300616,4.693816509643282,1.0808169642734207,0.6122984400640159,0.6429326953624525,2.5016851849805377,0
5.298887082675609,6.209470597276261,1.5029060300849473,0.4853193991423108,7.768201673118359,3.098632417189346,3.3181824039042898,3.9834438508999015,4.3895220616930795,4.878346408331808,1
1.9753656558908719,3.782589910172126,3.5269324258736217,0.23456561353983968,0.5105605574817779,3.566241315603608,3.022837234439467,2.8467073257360336,0.791964092662982,1.4610618638194106,0
8.865993285301137,6.84336984782452,5.811235186280758,4.430014027602281,7.004833264374055,6.714891863434811,7.0170416495571635,7.063377602481831,1.7016173501926413,7.961124214821495,1
6.665763839366291,6.293427372866645,7.413017933016714,1.3661286580255279,6.737346617745803,4.213322375345278,5.057489645869635,6.556903725214598,3.382198136039807,7.092873096312298,1
8.506608538155298,3.29950317611435,7.990267491034823,3.42726084885702,6.5331610933898725,4.197240485335547,6.076044709593687,4.095908100566211,5.417963888212931,4.117011503872769,1
6.107132770898944,6.388179985796615,7.1472634997195446,0.9469694011778795,6.265939348293752,3.599758370121654,7.390093257849685,0.9536261904324506,1.8821563054568233,7.754423750129042,1
6.737923186002008,1.9295195187489922,6.464247214666144,5.160138000644329,2.598012896122493,4.187014246607476,2.540261243518371,3.644519357025188,4.297272669441922,8.97461779851325,1
2.3657010706567982,1.1538820538949075,0.0,0.9362286641400723,1.650201177958661,1.8512362043309256,4.769955494071499,0.0,0.0,0.9621378951781334,0
8.795777077520684,5.586865663137342,3.578256139177518,1.661757837774714,6.148412427600311,4.541194794539296,6.90100551056525,3.3140483433947416,4.011003621222982,6.94215023165026,1
2.5140880195665565,2.685129828730676,1.5697672802322038,0.7238542800086575,1.642722759867544,3.9937287951986473,2.294781754552205,1.7090037575885124,0.45513215285638664,4.160175823174209,0
2.562466907509563,0.8639007246525363,0.0,0.3419510657817365,0.25916759203229756,1.9785664529150468,0.0,1.5647010625361557,0.18269748235332162,3.493628355022034,0
6.095387361501847,1.1522413467420867,1.8321943530285534,4.520829312288595,7.571600317301664,5.85091512356993,3.066047713741574,3.90457728771604,2.992794921818863,4.6832706216149145,1
8.0497775573279,9.563250180850734,3.2473626640516375,3.0753204663358753,5.461627736637222,4.827723109033272,4.6419760657650295,2.536245828739566,3.3908205699932656,4.874734445167797,1
5.857642020434406,7.145165562712317,7.798710873172004,4.849267365825538,6.119260739840349,3.706126444588852,6.39644662722718,4.786970770843499,4.790386440055465,8.270343603363939,1
2.171800049323196,3.425218206498248,0.8020468734316695,1.1586391133655929,1.4013436270247899,5.27376053626563,1.4457175747666549,1.2045493960907454,0.0,1.2060526436806702,0
6.951290815478035,10.0,8.455086340201422,3.872647339348064,6.076006956336401,5.240062653436523,6.227035945460833,1.9544148696031889,2.4852469251533096,3.662831852244821,1
8.865758168657242,7.746317097238298,1.2713369433818107,1.1967985079288552,2.8763862772090567,9.003474205060272,4.789216149125347,7.561658425933285,0.0,5.854463150902948,1
9.953080699451792,8.760182708294902,3.748874596980941,3.791607066874818,6.988060372565478,5.521347531647814,3.8993896923091595,2.656753264123897,2.9488918580171095,9.345458038518728,1
1.7649044026662113,3.59360226481268,0.0,0.6175999144273505,0.0,2.47883501329332,2.5614200833659586,0.9131552228698083,0.9036465624055421,0.1313509113504514,0
1.298448198032163,2.519755822596074,0.9530794211208159,0.7385204136115607,1.0768218910602554,0.07551166371714557,3.49440022917071,0.5062434168386876,0.0,1.3578272585511313,0
5.32322501776423,7.0413288410684185,6.694158019970069,5.44500182977376,8.429018570610696,4.820954779504189,5.725311244502338,6.597477007887592,2.393383076128103,7.759452373880247,1
1.892598110878904,1.9441666452352375,1.7276295436369797,0.5259729429036497,1.7326400772155792,1.8789251298371266,2.117952785474136,0.0,0.9581638373512407,2.519732713846989,0
2.7981622770961643,10.0,3.2577324719249665,3.8067800467081554,4.123064179588303,6.288536319018603,5.553138305189855,2.698572925309821,5.146174690820626,6.672078240796157,1
3.3051015960331314,2.743522831958907,1.1504189051435765,0.6824805012331128,3.403415585238275,1.913571804449622,2.301648570072451,2.0506543960076122,1.052762966478992,3.78054545834057,0
0.365610352558021,4.446688778422808,0.2283716775831216,0.6483141598380877,2.005142573278018,1.6214299348033254,2.510900028649788,2.4351815491900517,0.7822014939466331,2.533325944511529,0
9.37894097784928,3.544784369726015,6.194800139699716,4.402345484621796,5.404872993280016,7.751413626623239,4.699888825934947,4.2511529069430845,2.653856351432261,7.031158095162935,1
0.08296612484543586,0.0,0.1148365010001523,1.276280907744821,0.0,1.5446960216342032,0.060282014530763206,0.39902603699663897,0.5848468961760097,0.9498261901924876,0
5.623699309644552,10.0,6.963530973983189,2.350337232982755,1.0011885702528538,9.581885145181484,2.220855066472808,0.7092025060862164,5.045140864019281,10.0,1
8.359946151033512,7.1509373349888605,4.494628623998072,3.784169059401739,5.622206624431049,6.1061465528809595,4.932626946182568,2.0993036337965307,1.2588547674764876,5.031455249414993,1
2.2698412267302177,4.088003429516899,1.9183166060023131,0.0,0.010371863429662453,3.411156781982324,0.5262689096925355,0.7753668500029753,0.7750260495122759,0.5474833177045471,0
4.769939751245709,2.333424076187426,1.1604762069988457,0.03138597558308864,2.397414703060372,1.8872837497849748,1.1315551172087437,1.063688393651616,0.7359806666233045,2.208823112967355,0
7.0977201406514085,6.081183382407764,3.5960166243864893,1.6741981648981037,3.194789456400613,8.499153486373878,2.51227352921743,2.6141896044081854,1.5631854688616051,8.789848753888883,1
10.0,4.343612037468473,5.478954923411793,1.4359647261847852,10.0,2.524358111825768,6.048725494505821,2.5301791710444013,2.291784717104026,7.907075667490352,1
2.0657172079686643,1.779496997557267,1.9638791167949097,1.6052615007956756,0.4425082149921664,0.0,1.8675769274731178,3.5797093376543185,0.0981627160151346,4.458675208166101,0
8.952767906924205,8.208098272966708,5.6053706979919715,1.9317033006238065,2.753908213068509,6.126690925010048,2.79844143432663,2.5774027504789245,1.8268718408745626,6.604929548606064,1
7.467571823581496,2.8882087075927454,5.661760464428914,4.6670579232178495,2.012528714857089,5.748113139695144,7.455337984946585,1.5807179626175891,6.345144773675407,7.838038018732091,1
7.19286743758698,4.638225435921837,3.018615222724593,4.258827169773575,4.170081864434607,5.162553685534056,8.166930050768187,3.3864392142572592,5.6280189492877986,4.570913020547186,1
4.815374470654842,5.367183100610396,7.426195399958367,3.2834338272798096,10.0,5.786635678788744,5.3840982329800635,3.3817670715949975,3.267081809564565,6.695060327238912,1
4.858811323528796,4.220507796426863,3.591424583617622,2.5222385042668054,6.17437280841286,6.416178243713353,3.3038026013215367,0.7979614045964953,7.31148632641358,4.73709395869514,1
6.987858176920214,7.676981548903283,5.16365871709513,2.8022206936177145,7.838152965975537,4.419450911622698,5.534784628143806,4.643395612392027,1.6638190927139025,8.984084699073046,1
0.2181307870369027,1.4704759149116566,0.0,1.1565342577943576,1.050535815594006,2.255745852560646,1.6622802089749682,1.197578922051408,1.7324388179288417,1.549789573411263,0
7.0207052396867615,3.376327535299681,2.869772673849255,2.3895505912906647,4.780975595681434,4.626057394029108,5.113299849794214,5.059385508713461,2.859002443881818,7.9730032876524035,1
0.0,2.4399039712002546,1.2832994184401572,0.10335905308316329,1.5401127116831268,0.07625206831771658,0.5502244610975104,1.4171904643825641,0.15566662251852842,1.9060145656963332,0
7.297334914404223,5.325828057763921,3.7731946729181205,2.395060627023743,5.223646362917543,5.340832444750975,5.3211479620997295,4.006092040306829,3.8738763394927,9.381292549572683,1
2.749290477643113,5.433023103196508,0.0,0.39551975633398473,0.8714925191441942,3.4840541574231967,1.2393381588010874,0.0,1.103904654230501,1.5250249561081581,0
5.846979198546562,0.8179154157101802,3.9075111034950343,3.783608010805093,3.0421768624517425,5.3667198395583116,4.969380301654009,5.158582999202177,3.2391607368283064,5.053862118236889,1
4.613880090179528,5.919822974686893,7.336435443633729,1.274189322499003,1.394606020910567,4.110108479750657,3.2503592398477616,0.0,3.569779785144398,7.414187724465903,1
5.661854522680167,8.079809374792152,3.788768920526272,6.652019427093872,7.355851742678539,4.024177183708595,9.314616426531007,2.788570153993323,4.484190744018614,7.598585160812984,1
5.719013130461631,6.336790384950493,2.6174197214243877,3.1253707937737465,6.177293394796025,8.44425721136994,4.542034277019507,4.1800856753065725,3.4739228314240855,6.090359368223094,1
0.0,0.5425789422340226,2.2004139079444256,0.17155286051430213,0.0,2.8049791287909294,3.7785562319944956,1.7189533106650667,0.9980238429029082,0.8648073671458087,0
4.494821975269009,4.995075026178767,5.562359124538906,1.1487583004512671,7.283374874309299,7.449254174452664,3.8332840555453034,4.077183880454066,5.911237380162233,10.0,1
8.076592158099267,8.145014674619604,4.270094540914229,1.3215806653219873,3.910381611957933,1.0672868212479965,9.112414259880644,1.7935832685566337,2.557492752828456,6.446373400222159,1
4.318893639992344,7.826000440548599,5.608252341339618,3.5317969596276964,7.675125406716745,3.372709287880651,7.427462875451684,3.719914296115524,4.77719776066175,8.46889806697531,1
7.3620431174074135,3.406336104088307,5.799375903505283,1.697286212416342,4.942766636500487,6.172728037510186,7.476566142867272,4.042543153472123,3.6176660251979276,10.0,1
3.201647224169065,6.156858798037286,8.622750057329963,4.247097713803274,6.657304320746418,6.800457317830472,3.755243610018394,4.956179993254912,2.499063922016179,6.960753028379051,1
1.6864651140709621,0.7242193186860497,0.4194765501952773,0.7942892022103047,2.6699045043514062,2.5920072947344717,0.20617540694722347,1.4446026682201407,1.0983157433228254,1.0853256435209266,0
4.100286869038188,3.787383637543316,4.091620883376969,1.3593123509386087,4.3656290667820095,0.8117587446724457,6.178113894811736,4.67744100573927,0.0,9.914391519912492,1
3.9486873708598105,8.525168206854364,3.8962837082151065,8.116398571336504,4.871504802685223,5.369102606394074,8.08421990513575,8.012185776318246,7.123007153272796,9.416732461186285,1
5.750420906131895,7.655700191924836,4.985914402150529,5.624817243485264,8.231804106730722,3.701468843848151,6.895651605674432,5.364068900087853,0.0,8.601873279258925,1
0.9247665190957925,0.0,0.9173193141573007,0.43912624580835824,2.513449743242131,2.946217526832166,0.4637197635061927,2.854092566334188,1.1105168477626766,2.873146555202924,0
3.7211139952874093,1.543664178242279,2.198641371991051,0.0,0.0,2.522966516501331,0.0,0.0,0.23611156787703036,3.157158487873736,0
7.646335428369563,5.7047948274026625,4.067926996263515,0.0,7.027200213139433,3.9345983206761774,2.660166328579424,0.0,2.9449701898987275,10.0,1
8.800353973824933,7.556218372252035,5.709556964340399,0.804275283301553,6.790618924916967,3.853124356915524,5.706965811897334,4.243010022803431,1.0472494574332567,5.215088321286193,1
1.66028166214771,2.5510482602242672,1.9135846262332494,0.09841052465982758,2.4926885689595215,1.5933145984361468,1.9679490584773458,0.2527883208521766,0.0,3.326068094541575,0
2.370616066709455,2.1309965868731138,1.7024065691510653,0.5483749474795582,0.8904507085307964,1.0939815876123093,3.3269101847940394,0.08081986127928331,0.0,2.850583276082155,0
7.932859964867053,5.9287170354050325,1.769736368188981,5.329478708914342,4.530816846403901,3.3794951259712382,5.401138394461886,6.29727469885743,0.9683563620432061,7.123359699695944,1
6.408917519706902,6.304631027153248,5.758964114331015,6.623009625187033,5.834704429923622,3.341966160683275,2.4673189887485916,3.8840321051355318,2.1032395618922353,10.0,1
8.238308522010396,10.0,5.041587415350816,1.543994117541731,5.63420711779032,7.74975283829637,3.708071641750929,2.401615986699493,2.034512955635935,5.0933427834825755,1
4.107743934879675,6.189987502712609,4.279053191590808,4.022831001859908,6.63494386946218,4.936163010713276,4.877913149060008,2.5282831013543303,3.166694141986486,8.762569562865536,1
7.597505816731372,4.496417899809631,4.147284807588913,5.29689141839351,6.226540821075529,2.1234440433652666,6.838457869150407,2.663711828922012,6.746595552435091,9.160096131429297,1
8.530780428340867,5.616357083586721,2.5617707773615668,3.2354424347618203,7.965146927255555,6.312721739657097,6.66761467831873,3.144488625906496,2.468906323963153,7.966850976229207,1
6.330449335786918,5.1927030735160065,3.089754841301294,3.8471981311869223,10.0,2.8649341714914542,5.0484389133455165,6.8244411108308585,2.8407172175085695,7.904743592499468,1
9.297466965858877,8.864684062435003,2.621977435239931,2.489496115795493,6.065448983081415,4.466170575971358,8.585845182661746,4.447910556179469,1.3892563458993124,8.192884679121342,1
7.336921952539228,8.63519507121592,2.9869148694407177,5.279757122258091,8.634230134679731,4.763862946017842,0.7562902019828108,2.7843560258111353,5.593989093122218,6.954263875402236,1
2.818725761843023,0.7401786552338967,0.4347152236009182,0.29464567044879164,0.3372862281370699,0.0,3.1453866509297836,2.257059956689093,0.0,3.865779398879472,0
7.807460180673219,5.951608787218167,3.1925962785397437,3.648718563443206,3.641920417680395,7.375358776923127,4.070765405403214,4.4023193117456785,3.5665757430922844,6.482190052591846,1
1.2362071392718041,3.166296861222416,2.3758661731839563,1.0062730005269183,0.0,2.188770454429036,3.543023916044588,0.0,0.8618052936144375,3.0011911724589684,0
7.819637313857025,5.517484690762915,6.345147402405463,6.799763869790431,5.7347325072348525,3.050941390658717,7.214161338573946,3.7592376720928034,0.0,8.694843354300843,1
6.624931759890253,4.114869217113869,4.556278192409388,3.843368936528889,5.129555534398743,6.501173707671553,5.391950067729205,4.633958835546813,4.777325507101921,5.946489134690019,1
2.550930970102011,4.757275515192684,0.7765340176281479,0.3253416019409012,0.9805803941122674,1.5452303257485869,3.199912852913075,0.0,0.0,0.39829561763121024,0
7.856625924946993,7.798271427374984,6.804938445003566,3.428901667943282,7.468609351122994,3.701337376159212,5.16624493131336,3.065793186418448,1.5324240524292723,7.072126782939255,1
5.145293731618851,6.47673796546957,6.95039525956486,4.002188339879691,6.379163233197486,7.002092185134282,0.0,5.3557506390618155,1.6918486337451524,3.338734206287086,1
8.771606275203439,6.460019047525673,9.210404802416022,0.7738911458725761,8.443601105037626,8.499162610544998,2.971162245664001,5.565740487162692,1.0690040283418887,7.0603231450702495,1
5.25641407624672,1.7361712813514951,1.1232048067844858,0.7757426880202338,1.0436024463724538,4.542576560646129,1.0660259573983222,1.1946074552372428,0.12876470715097588,0.019966233168941194,0
6.5596107459840844,1.8642905471280153,5.904066689171538,0.5198794150588313,4.21133475382316,3.6611796103348966,4.590129924373509,4.013736509878074,5.168959166146141,5.844939812984892,1
3.249655060708511,6.230052158294835,4.679734408866719,4.342680152900932,6.426393256475379,3.496061336522362,4.361892128666764,2.407948286393022,5.152014277197196,7.0426232973438845,1
6.201776295594501,4.694206455176876,2.244598453766295,0.0,7.662698534126509,4.637043340841608,6.544043124006846,7.062647489158938,4.842495369820691,5.915255357122408,1
6.033877896633121,6.293586023971098,8.224441256510849,4.793678631731064,5.4629387041883355,3.217615549169425,0.6963691973413901,2.56169336151516,2.5777395223446113,5.025640945697632,1
